,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available,bus_name,bus_type,seat_available
6517,Berhampore (West Bengal) to Suri,https://www.redbus.in/bus-tickets/berhampore-to-suri,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 11:00 - 1024,Non AC Seater (2+3),11:00,13h 00m,00:00,4.5,91,52,,,
6518,Berhampore (West Bengal) to Suri,https://www.redbus.in/bus-tickets/berhampore-to-suri,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 12:20 - 3887,Non AC Seater (2+3),12:20,11h 40m,00:00,4.5,91,51,,,
6519,Berhampore (West Bengal) to Suri,https://www.redbus.in/bus-tickets/berhampore-to-suri,SBSTC-BERHAMPUR - SURI - 13:15 (Suri Depot) - 2241,Non AC Seater (2+3),13:15,10h 45m,00:00,4.5,91,52,,,
6520,Berhampore (West Bengal) to Suri,https://www.redbus.in/bus-tickets/berhampore-to-suri,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 14:30 - 1029,Non AC Seater (2+3),14:30,09h 30m,00:00,4.5,91,52,,,
6521,Berhampore (West Bengal) to Suri,https://www.redbus.in/bus-tickets/berhampore-to-suri,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 15:20 - 1030,Non AC Seater (2+3),15:20,08h 40m,00:00,4.5,91,52,,,
6522,Berhampore (West Bengal) to Suri,https://www.redbus.in/bus-tickets/berhampore-to-suri,Joy Jishu Tranport (Tsa NBSTC),Non AC Seater (2+3),16:10,03h 20m,19:30,3.7,96,52,,,
6523,Berhampore (West Bengal) to Suri,https://www.redbus.in/bus-tickets/berhampore-to-suri,Joy Jishu Tranport (Tsa NBSTC),Non AC Seater (2+3),12:50,02h 10m,15:00,3.7,96,52,,,
6524,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) BARASAT-DIGHA via Bally - 38|03:45,Non AC Seater (2+3),03:45,03h 55m,07:40,1.7,161,47,,,
6525,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) HABRA-DIGHA via Bally - 26|04:30,Non AC Seater (2+3),04:30,03h 50m,08:20,3.5,161,18,,,
6526,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,"WBTC (CTC) BARASAT-DIGHA via Esplanade, Karunamoyee,Airport - 206|04:45",Non AC Seater (2+3),04:45,06h 00m,10:45,3.4,165,46,,,
6527,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) HABRA-DIGHA via Bally - 26|05:00,Non AC Seater (2+3),05:00,03h 50m,08:50,4.0,161,43,,,
6528,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) HABRA-DIGHA via Bally - 26|05:35,Non AC Seater (2+3),05:35,03h 50m,09:25,3.0,161,39,,,
6529,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) HABRA - DIGHA (AC-VOLVO) - 89|05:55,Volvo AC Seater (2+2),05:55,03h 50m,09:45,4.2,410,21,,,
6530,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) HABRA-DIGHA via Bally - 26|06:00,Non AC Seater (2+3),06:00,03h 50m,09:50,3.6,161,40,,,
6531,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) HABRA-DIGHA via Bally - 26|06:25,Non AC Seater (2+3),06:25,03h 45m,10:10,2.2,161,43,,,
6532,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) BARASAT-DIGHA (AC-VOLVO) - 28|06:30,Volvo AC Seater (2+2),06:30,05h 35m,12:05,3.6,425,42,,,
6533,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) Barasat-Digha Via Bally (AC VOLVO) - 201|07:00,Volvo AC Seater (2+2),07:00,04h 15m,11:15,4.1,410,37,,,
6534,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) MADHYAMGRAM - DIGHA via Belghoria - 130|07:15,Non AC Seater (2+3),07:15,03h 20m,10:35,1.7,161,46,,,
6535,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) HABRA-DIGHA via Bally - 26|08:15,Non AC Seater (2+3),08:15,03h 45m,12:00,2.5,161,45,,,
6536,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) BARASAT-DIGHA via Bally - 38|09:00,Non AC Seater (2+3),09:00,04h 00m,13:00,3.1,161,47,,,
6537,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) BARASAT-DIGHA via Bally - 38|10:30,Non AC Seater (2+3),10:30,03h 50m,14:20,2.2,161,47,,,
6538,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) BADURIA - DIGHA via Bally - 155|10:40,Non AC Seater (2+3),10:40,03h 40m,14:20,3.4,161,53,,,
6539,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) BARASAT-DIGHA via Bally - 38|12:15,Non AC Seater (2+3),12:15,04h 00m,16:15,3.4,161,46,,,
6540,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) BADURIA - DIGHA via Bally - 155|13:30,Non AC Seater (2+3),13:30,03h 15m,16:45,1.9,161,49,,,
6541,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) HABRA-DIGHA via Bally - 26|14:00,Non AC Seater (2+3),14:00,04h 00m,18:00,3.4,161,51,,,
6542,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) BARASAT-DIGHA via Bally - 38|15:00,Non AC Seater (2+3),15:00,03h 45m,18:45,3.8,161,46,,,
6543,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Aradhana Travels,Non AC Seater (2+3),01:00,06h 00m,07:00,3.5,475,13,,,
6544,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,The Joy Ride,A/C Seater / Sleeper (2+2),01:05,05h 55m,07:00,3.6,650,30,,,
6545,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Aradhana Travels,A/C Seater / Sleeper (2+2),02:30,05h 30m,08:00,3.5,570,68,,,
6546,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Satya Paribahan,A/C Executive (2+3),03:30,06h 00m,09:30,3.7,352,36,,,
6547,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,City Express,AC Seater (2+3),05:35,04h 45m,10:20,4.1,370,19,,,
6548,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Snemita Paribahan,AC Seater (2+3),05:35,04h 45m,10:20,3.3,370,18,,,
6549,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Satya Paribahan,A/C Seater (2+3),05:40,05h 55m,11:35,3.7,380,20,,,
6550,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Santosh Bus Service,A/C Seater Push Back (2+3),05:50,04h 30m,10:20,3.9,361,37,,,
6551,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Santosh Bus Service,A/C Seater Push Back (2+3),05:55,04h 25m,10:20,4.3,555,26,,,
6552,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Rudraksha City Service,A/C Seater (2+3),07:00,05h 20m,12:20,3.7,450,55,,,
6553,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Aradhana Bus Service,Non AC Seater (2+3),00:40,05h 15m,05:55,1.0,333,54,,,
6554,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Aradhana Bus Service,A/C Seater / Sleeper (2+2),02:00,05h 35m,07:35,1.0,475,53,,,
6555,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Aradhana Bus Service,A/C Seater / Sleeper (2+2),02:30,05h 10m,07:40,1.0,475,43,,,
6556,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Ankita Paribahan,AC Seater (2+3),05:15,07h 00m,12:15,2.8,399,31,,,
6557,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Ankita Paribahan (Satya),A/C Seater Push Back (2+3),05:40,05h 55m,11:35,2.8,399,21,,,
6558,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Snemita Parisheba,AC Seater (2+3),05:50,04h 30m,10:20,1.0,399,21,,,
6559,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-GARIA - RAMPURHAT - VIA - FUTISANKO - 05:20 - 2817,Non AC Seater (2+3),05:20,18h 40m,00:00,3.7,155,51,,,
6560,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - LABPUR - VIA KIRNAHAR - 07:25 (HWH DEPOT - 1118,Non AC Seater (2+3),07:25,16h 35m,00:00,2.8,140,52,,,
6561,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - TARAPITH - VIA - FUTISANKO - 09:30 (FALT - 2889,Non AC Seater (2+3),09:30,14h 30m,00:00,4.2,140,52,,,
6562,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - RAMPURHAT - VIA - TARAPITH - 12:20 - 3010,Non AC Seater (2+3),12:20,11h 40m,00:00,3.7,140,52,,,
6563,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - RAMPURHAT - VIA - TARAPITH - 14:00 - 2912,Non AC Seater (2+3),14:00,10h 00m,00:00,4.0,140,52,,,
6564,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - KIRNAHAR - 14:35 (BWN DEPOT) - 1047,Non AC Seater (2+3),14:35,09h 25m,00:00,4.5,140,52,,,
6565,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - RAMPURHAT - VIA - TARAPITH - 15:10 - 2494,Non AC Seater (2+3),15:10,08h 50m,00:00,3.3,140,52,,,
6566,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - LANGALHATA - 15:15 (BWN DEPOT) - 1849,Non AC Seater (2+3),15:15,08h 45m,00:00,2.6,140,52,,,
6567,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - KANDI - VIA - FUTISANKO - 16:25 (BWN D - 3968,Non AC Seater (2+3),16:25,07h 35m,00:00,5.0,140,52,,,
6568,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - LABPUR - 16:35 (HWH DEPOT) - 3238,Non AC Seater (2+3),16:35,07h 25m,00:00,4.4,140,52,,,
6569,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - KANDRA - 17:00 (BWN DEPOT) - 689,Non AC Seater (2+3),17:00,07h 00m,00:00,3.6,140,52,,,
6570,Barasat (West Bengal) to Midnapore,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-midnapore,SBSTC-HABRA - MIDNAPUR - 06:20 (MID DEPOT) - 1398,Non AC Seater (2+3),07:20,16h 40m,00:00,4.0,125,48,,,
6571,Barasat (West Bengal) to Midnapore,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-midnapore,SBSTC-BARASAT - MIDNAPUR - 08:30 (MID DEPOT) - 1194,Non AC Seater (2+3),08:30,15h 30m,00:00,3.6,125,52,,,
6572,Barasat (West Bengal) to Midnapore,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-midnapore,WBTC (CTC) Habra-Midnapur - 194|07:00,Non AC Seater (2+3),07:00,03h 15m,10:15,4.0,120,45,,,
6573,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 04:00 - 1098,Non AC Seater (2+3),04:30,04h 00m,08:30,1.5,159,52,,,
6574,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 04:50 (DGP DEP - 1099,Non AC Seater (2+3),04:50,04h 00m,08:50,2.8,163,52,,,
6575,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 05:30 - 1100,Non AC Seater (2+3),05:30,04h 00m,09:30,1.6,163,52,,,
6576,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-DURGAPUR - BERHAMPUR - VIA - BOLPUR - 06:50 (DGP D - 1113,Non AC Seater (2+3),07:20,04h 00m,11:20,4.1,139,52,,,
6577,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 07:45 - 1104,Non AC Seater (2+3),07:45,04h 00m,11:45,2.0,163,52,,,
6578,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 08:30 - 1105,Non AC Seater (2+3),08:30,04h 00m,12:30,3.1,163,52,,,
6579,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-PURULIA - BERHAMPUR - 05:30 (PRL DEPOT) - 907,Non AC Seater (2+3),09:30,04h 00m,13:30,2.8,159,52,,,
6580,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 10:20 (DGP DEP - 3603,Non AC Seater (2+3),10:20,04h 00m,14:20,2.8,163,52,,,
6581,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-PURULIA - BERHAMPUR - 07:30 (PRL DEPOT) - 862,Non AC Seater (2+3),11:20,04h 00m,15:20,2.0,159,52,,,
6582,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-MIDNAPUR - BERHAMPUR - 07:00 (MID DEPOT) - 994,Non AC Seater (2+3),11:50,04h 00m,15:50,2.8,159,52,,,
6583,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-DURGAPUR - BERHAMPUR - VIA - BOLPUR - 11:45 - 1114,Non AC Seater (2+3),12:15,04h 00m,16:15,3.8,139,52,,,
6584,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 13:05 (BRP DEP - 1106,Non AC Seater (2+3),13:05,04h 00m,17:05,2.8,163,52,,,
6585,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 14:05 (BRP DEP - 1107,Non AC Seater (2+3),14:05,04h 00m,18:05,1.9,163,52,,,
6586,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 15:40 (BRP DEP - 1109,Non AC Seater (2+3),15:40,04h 00m,19:40,3.9,163,52,,,
6587,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,Joy Jishu Tranport (Tsa NBSTC),Non AC Seater (2+3),06:35,06h 05m,12:40,3.7,170,52,,,
6588,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,SBSTC-DURGAPUR - BALURGHAT - 05:00 (DGP DEPOT) - 1236,Non AC Seater (2+3),05:40,18h 20m,00:00,3.6,224,52,,,
6589,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,SBSTC-DURGAPUR - BALURGHAT - 07:00 (DGP DEPOT) - 1237,Non AC Seater (2+3),07:00,17h 00m,00:00,3.6,224,52,,,
6590,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,SBSTC-BANKURA - MALDA - 05:15 (BNK DEPOT) - 2442,Non AC Seater (2+3),07:05,16h 55m,00:00,3.6,224,52,,,
6591,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,SBSTC-PURULIA - MALDA - 05:00 (PRL DEPOT) - 2528,Non AC Seater (2+3),08:40,15h 20m,00:00,3.6,224,52,,,
6592,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,SBSTC-ASANSOL - SILIGURI - 2/2 VIA - SURI - 15:50 (ASN D - 3809,Non AC Seater (2+2),17:10,06h 50m,00:00,4.1,240,34,,,
6593,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,SBSTC-BANKURA - SILIGURI - A/C - 16:30 (DGP DEPOT) - 3959,AC Seater (2+2),18:30,05h 30m,00:00,2.4,560,34,,,
6594,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,05h 20m,00:50,3.9,1100,37,,,
6595,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,05h 30m,01:15,3.9,1000,42,,,
6596,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,Guru Nanak (Inter City),NON A/C Seater / Sleeper (2+2),18:30,05h 40m,00:10,3.1,399,40,,,
6597,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:40,05h 30m,01:10,4.8,999,33,,,
6598,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,Shreya Roadlines (Mangaldeep),NON A/C Seater / Sleeper (2+2),17:35,06h 55m,00:30,3.3,450,19,,,
6599,Digha to Asansol (West Bengal),https://www.redbus.in/bus-tickets/digha-to-asansol,SBSTC-DIGHA - ASANSOL - 05:50 (ASN DEPOT) - 1486,Non AC Seater (2+3),05:50,09h 40m,15:30,2.1,267,52,,,
6600,Digha to Asansol (West Bengal),https://www.redbus.in/bus-tickets/digha-to-asansol,SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),21:30,09h 40m,07:10,3.6,267,49,,,
6601,Digha to Asansol (West Bengal),https://www.redbus.in/bus-tickets/digha-to-asansol,ISHIKA TRADERS,A/C Seater / Sleeper (2+2),10:10,09h 10m,19:20,2.3,700,63,,,
6602,Digha to Asansol (West Bengal),https://www.redbus.in/bus-tickets/digha-to-asansol,New Eureka Travels,A/C Seater / Sleeper (2+2),19:30,09h 30m,05:00,3.0,700,59,,,
6603,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,20h 00m,00:00,5.0,154,45,,,
6604,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,19h 30m,00:00,2.7,154,52,,,
6605,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,19h 00m,00:00,4.6,154,21,,,
6606,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Non AC Seater (2+3),05:15,03h 30m,08:45,3.8,147,29,,,
6607,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-GARIA - DIGHA - 05:30 (FALTA DEPOT) - 2996,Non AC Seater (2+3),05:30,18h 30m,00:00,3.8,154,52,,,
6608,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-BADAMTALA - DIGHA - 05:30 - 905,Non AC Seater (2+3),06:00,03h 30m,09:30,3.8,147,45,,,
6609,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-KOLKATA - DIGHA - 06:00 (HWH DEPOT) - 1001,Non AC Seater (2+3),06:00,18h 00m,00:00,3.8,144,52,,,
6610,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 06:15 (DIGHA) - 1760,Non AC Seater (2+3),06:15,17h 45m,00:00,3.8,160,42,,,
6611,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-BELGHARIA - DIGHA - 06:30 (BEL DEPOT) - 900,Non AC Seater (2+3),06:30,03h 30m,10:00,4.0,147,51,,,
6612,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-GARIA - DIGHA - 06:30 (FALTA DEPOT) - 909,Non AC Seater (2+3),06:30,17h 30m,00:00,3.8,154,51,,,
6613,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-KOLKATA - DIGHA - 06:30 (HWH DEPOT) - 613,Non AC Seater (2+3),06:30,17h 30m,00:00,3.8,144,52,,,
6614,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-BIRATI - DIGHA - 06:00 - 904,Non AC Seater (2+3),06:45,03h 30m,10:15,3.8,147,37,,,
6615,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-BARUIPUR - DIGHA - 06:00 (DIGHA DEPOT) - 549,Non AC Seater (2+3),06:50,17h 10m,00:00,3.1,154,51,,,
6616,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-KHARDAH - DIGHA - VIA - BELGHORIA - 06.30 - 901,Non AC Seater (2+3),07:00,03h 30m,10:30,3.8,147,50,,,
6617,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-KOLKATA - DIGHA - 07:00 (HWH DEPOT) - 614,Non AC Seater (2+3),07:00,17h 00m,00:00,3.8,144,32,,,
6618,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 07:15 (BEL) - 1445,Non AC Seater (2+3),07:15,16h 45m,00:00,1.4,160,42,,,
6619,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-KOLKATA - DIGHA - 07:30 (HWH DEPOT) - 616,Non AC Seater (2+3),07:30,16h 30m,00:00,3.8,144,52,,,
6620,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-BELGHARIA - DIGHA - 07:45 (BEL DEPOT) - 947,Non AC Seater (2+3),07:45,03h 30m,11:15,3.8,147,52,,,
6621,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-FALTA - DIGHA - VIA - KOLKATA - 05:00 (FALTA DEPOT - 1404,Non AC Seater (2+3),07:50,16h 10m,00:00,3.8,144,52,,,
6622,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-KOLKATA - DIGHA - 08:30 (MID DEPOT) - 3360,Non AC Seater (2+3),08:30,15h 30m,00:00,3.8,144,52,,,
6623,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-KOLKATA - DIGHA - 09:00 (KALNA DEPOT) - 3645,Non AC Seater (2+3),09:00,15h 00m,00:00,3.8,144,52,,,
6624,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-FALTA - DIGHA - VIA - KOLKATA - 06:00 (FALTA DEPOT - 3488,Non AC Seater (2+3),09:15,14h 45m,00:00,3.8,144,52,,,
6625,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-KOLKATA - DIGHA - 10:00 (KHIRPAI DEPOT) - 3506,Non AC Seater (2+3),10:00,14h 00m,00:00,3.8,144,52,,,
6626,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-FALTA - DIGHA - VIA - KOLKATA - 07:00 (FALTA DEPOT - 547,Non AC Seater (2+3),10:15,13h 45m,00:00,3.8,144,52,,,
6627,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-KOLKATA - DIGHA - 10:30 (MID DEPOT) - 3363,Non AC Seater (2+3),10:30,13h 30m,00:00,3.8,144,52,,,
6628,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-ARAMBAG - DIGHA - VIA - KOLKATA - 07:40 - 1307,Non AC Seater (2+3),10:45,13h 15m,00:00,3.8,144,52,,,
6629,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-KOLKATA - DIGHA - 11:45 (KALNA DEPOT) - 3822,Non AC Seater (2+3),11:45,12h 15m,00:00,3.8,144,52,,,
